"	O
your	Form
charging	Form
policy	Form
account	Form
for	Form
the	Form
varied	Form
needs	Form
of	Form
your	Form
customers?	Form
(e.g.	Form
No	Form
charge	Form
for	Form
personal	Form
assistants	Form
Yes	Form
No	Form
2.	Form
Do	Form
you	Form
track	Form
and	Form
monitor	Form
the	Form
proportion	Form
of	Form
your	Form
club	Form
members	Form
who	Form
experience	Form
disabilities?	Form
Yes	Form
No	Form
3.	Form
Have	Form
you	Form
a	Form
budget	Form
allocated	Form
to:	Form
a)	Form
Increasing	Form
the	Form
UniversAbility	Form
of	Form
your	Form
services?	Form
(e.g.	Form
Facilities,	Form
Equipment	Form
and	Form
Staff	Form
Training)	Form
Yes	Form
No	Form
Not	Form
needed	Form
because	Form
equipment	Form
is	Form
already	Form
fully	Form
accessible	Form
b)	Form
Increasing	Form
the	Form
UniversAbility	Form
of	Form
your	Form
policies?	Form
Yes	Form
No	Form
4.	Form
Are	Form
you	Form
familiar	Form
with	Form
the	Form
national	Form
legislation	Form
that	Form
relates	Form
to	Form
disability	Form
service	Form
provision?	Form
Yes	Form
No	Form
Section	Form
6:	Form
Processes	Form
1.	Form
Do	Form
you	Form
engage	Form
with	Form
disability	Form
groups	Form
in	Form
your	Form
local	Form
community?	Form
Yes	Form
No	Form
2.	Form
Have	Form
you	Form
forged	Form
any	Form
alliance/partnership	Form
with	Form
any	Form
disability	Form
organisation?	Form
Yes	Form
No	Form
3.	Form
Have	Form
you	Form
or	Form
your	Form
staff	Form
embraced	Form
any	Form
assistive	Form
tehnologies	Form
(e.g.	Form
Assist-Mi	Form
App)?	Form
Yes	Form
No	Form
4.	Form
Have	Form
you	Form
or	Form
your	Form
colleagues	Form
undertaken	Form
any	Form
research	Form
on	Form
making	Form
your	Form
service	Form
more	Form
inclusive?	Form
Yes	Form
No	Form
5.	Form
Do	Form
you	Form
encourage	Form
your	Form
staff	Form
to	Form
engage	Form
in	Form
customer	Form
satisfaction	Form
conversations	Form
with	Form
different	Form
user	Form
groups?	Form
Yes	Form
No	Form
Section	Form
7:	Form
Perception	Form
1.	Form
Do	Form
you	Form
gather	Form
information	Form
from	Form
your	Form
users	Form
on	Form
their	Form
beliefs	Form
about	Form
fitness	Form
being	Form
a	Form
fundamental	Form
right	Form
for	Form
all?	Form
Yes	Form
No	Form
2.	Form
Do	Form
you	Form
gather	Form
information	Form
from	Form
people	Form
who	Form
do	Form
not	Form
use	Form
your	Form
facility	Form
on	Form
fitness	Form
being	Form
a	Form
fundamental	Form
right	Form
for	Form
all?	Form
Yes	Form
No	Form
Section	Form
8:	Form
Programmes	Form
This	Form
section	Form
refers	Form
to	Form
programmes	Form
that	Form
you	Form
deliver,	Form
or	Form
support	Form
delivery	Form
of	Form
to	Form
conciously	Form
inclusivise	Form
your	Form
services	Form
1.	Form
Do	Form
you	Form
and	Form
your	Form
staff	Form
provide	Form
programmes	Form
specifically	Form
for	Form
people	Form
with	Form
disabilities?	Form
Yes	Form
No	Form
If	Form
Yes	Form
please	Form
complete	Form
the	Form
table	Form
below	Form
Disability	Form
Category	Form
YES	Form
Type	Form
(Segregated	Form
or	Form
Integrated)	Form
Physical	Form
Disabilities	Form
Intellectual	Form
Disabilities	Form
Sensory	Form
Disabilities	Form
Mental	Form
Health	Form
Difficulties	Form
2.	Form
Do	Form
people	Form
with	Form
disabilities	Form
use	Form
the	Form
gym,	Form
pool,	Form
or	Form
participate	Form
in	Form
group	Form
activites	Form
etc.	Form
alongside	Form
other	Form
members?	Form
Yes	Form
No	Form
If	Form
Yes	Form
please	Form
complete	Form
the	Form
table	Form
below	Form
Disability	Form
Category	Form
YES	Form
Type	Form
(Segregated	Form
or	Form
Integrated)	Form
Physical	Form
Disabilities	Form
Intellectual	Form
Disabilities	Form
Sensory	Form
Disabilities	Form
Mental	Form
Health	Form
Difficulties	Form
Section	Form
9:	Form
People	Form
1.	Form
Have	Form
you	Form
or	Form
sny	Form
of	Form
your	Form
staff/volunteers	Form
had	Form
training	Form
that	Form
facilitates	Form
the	Form
inclusion	Form
of	Form
people	Form
with	Form
disabilities?	Form
a)	Form
Operational	Form
(teaching/instructional	Form
staff)	Form
Yes	Form
No	Form
b)	Form
Management	Form
Yes	Form
No	Form
c)	Form
Front	Form
of	Form
house	Form
Yes	Form
No	Form
d)	Form
Stakeholders/	Form
Contacted	Form
staff	Form
Yes	Form
No	Form
2.	Form
Are	Form
people	Form
with	Form
disabilities	Form
employed	Form
by	Form
you	Form
organisation	Form
and/or	Form
represented	Form
on	Form
your	Form
steering	Form
committee/	Form
management	Form
committee/	Form
board	Form
of	Form
management	Form
etc.?	Form
Yes	Form
No	Form
3.	Form
Is	Form
there	Form
a	Form
member	Form
of	Form
staff	Form
allocated	Form
as	Form
a	Form
liason/point	Form
person	Form
for	Form
customers	Form
with	Form
disabilities?	Form
Yes	Form
No	Form
Section	Form
10:	Form
Physical	Form
Access/Place	Form
1.	Form
Have	Form
you	Form
or	Form
your	Form
colleagues	Form
carried	Form
out	Form
an	Form
audit	Form
to	Form
evaluate	Form
the	Form
UniversAbility	Form
of	Form
your	Form
facility?	Form
Yes	Form
No	Form
2.	Form
Does	Form
your	Form
facility	Form
(or	Form
the	Form
facility	Form
you	Form
use)	Form
consider	Form
the	Form
following	Form
disabilites	Form
when	Form
evaluating	Form
UniversAbility?	Form
Disability	Form
Category	Form
YES	Form
Physical	Form
Disabilities	Form
Intellectual	Form
Disabilities	Form
Sensory	Form
Disabilities	Form
Mental	Form
Health	Form
Difficulties	Form
Section	Form
11:	Form
Promotion	Form
1.	Form
Is	Form
your	Form
promotional	Form
material	Form
inclusive	Form
of	Form
people	Form
with	Form
disabilities?	Form
Yes	Form
No	Form
2.	Form
Have	Form
you	Form
or	Form
your	Form
colleagues/staff	Form
developed	Form
any	Form
promotional	Form
materials	Form
with	Form
the	Form
aim	Form
of	Form
attracting	Form
people	Form
with	Form
disabilities?	Form
Yes	Form
No	Form
Overall	Text
Comment	Text
on	Text
your	Text
organisation:	Text
",,2019-01-26	O
14:59:30.975683	O

"[	O
<	Form
form>	Form
<	Text
p	Text
class=""marg""><	O
strong>Please	O
consider	O
the	O
following	O
questions	O
and	O
identify	O
your	O
level	O
of	O
agreement	O
with	O
the	O
statement<	O
/strong>	O
<	Text
/p>	Text
<	O
ol>	O
<	O
li>Strongly	O
Disagree<	O
/li>	O
<	O
li>Disagree<	O
/li>	O
<	O
li>Nuetral/	O
Don't	O
know<	O
/li>	O
<	O
li>Agree<	O
/li>	O
<	O
li>Strongly	O
agree<	O
/li>	O
<	O
/ol>	O
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
1:	O
Verification<	O
/strong><	O
/legend>	O
<	Table
table>	Table
<	Table
tr>	Table
<	Table
th>	Table
<	Table
/	Table
th>	Table
<	Table
th>	Table
1	O
<	Table
/th>	Table
<	Table
th>	Table
2	O
<	Table
/th>	Table
<	Table
th>	Table
3	O
<	Table
/th>	Table
<	Table
th>	Table
4	O
<	Table
/th>	Table
<	Table
th>	Table
5	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
and/or	O
my	O
colleagues	O
know	O
where	O
to	O
get	O
information	O
to	O
help	O
us	O
analyse	O
the	O
business	O
case	O
for	O
consciously	O
attracting	O
people	O
with	O
disabilities	O
as	O
members<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P1""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P1""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P1""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P1""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P1""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
/	Table
my	O
colleagues	O
have	O
researched	O
the	O
scope	O
for	O
increasing	O
the	O
participation	O
of	O
the	O
broader	O
community,	O
in	O
particular	O
people	O
with	O
disabilites<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P2""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P2""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P2""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P2""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P2""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
know	O
of	O
disability	O
service	O
providers	O
that	O
I	O
could	O
link	O
with	O
in	O
the	O
local	O
community<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P3""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P3""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P3""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P3""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P3""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
make	O
our	O
services	O
inclusive	O
to	O
provide	O
for	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P4""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P4""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P4""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P4""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q1P4""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
2:	O
Value	O
Proposition<	O
/strong><	O
/legend>	O
<	Table
table>	Table
<	Table
tr>	Table
<	Table
th>	Table
<	Table
/	Table
th>	Table
<	Table
th>	Table
1	O
<	Table
/th>	Table
<	Table
th>	Table
2	O
<	Table
/th>	Table
<	Table
th>	Table
3	O
<	Table
/th>	Table
<	Table
th>	Table
4	O
<	Table
/th>	Table
<	Table
th>	Table
5	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
have	O
a	O
significant	O
contribution	O
to	O
make	O
to	O
the	O
quality	O
of	O
life	O
of	O
people	O
in	O
our	O
community,	O
including	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P1""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
have	O
the	O
scope	O
to	O
improve	O
opportunities	O
for	O
participation	O
in	O
fitness	O
activities	O
for	O
people	O
living	O
in.	O
or	O
visiting	O
our	O
community,	O
including	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P2""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
T	Table
h	Table
e	O
benefits	O
of	O
increasing	O
our	O
UniversAbility	O
to	O
increase	O
participation	O
are	O
clear<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P3""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
play	O
a	O
major	O
role	O
in	O
providing	O
health	O
services	O
to	O
the	O
entire	O
community,	O
including	O
people	O
with	O
disabilities<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P4""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
T	Table
h	Table
e	O
UniversAbility	O
of	O
our	O
fitness	O
services	O
increases	O
the	O
job	O
satisfaction	O
and	O
turnover	O
of	O
my	O
staff<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q2P5""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Form
/fieldset>	Form
<	Text
p	Text
class=""result""	O
id=""radio2"">	O
<	Text
/p>	Text
<	Form
fieldset>	Form
<	Form
legend>	Form
<	O
strong>Section	O
3:	O
Vision<	O
/strong><	O
/legend>	O
<	Table
table	Table
class=""center"">	O
<	Table
tr>	Table
<	Table
th>	Table
<	Table
/th>	Table
<	Table
th>	Table
1	O
<	Table
/th>	Table
<	Table
th>	Table
2	O
<	Table
/th>	Table
<	Table
th>	Table
3	O
<	Table
/th>	Table
<	Table
th>	Table
4	O
<	Table
/th>	Table
<	Table
th>	Table
5	O
<	Table
/th>	Table
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
M	Table
y	Table
colleagues	O
and	O
I	O
envision	O
ourselves	O
as	O
leaders	O
of	O
cultural	O
change<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""1""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""2""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P1""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
/table>	Table
<	Text
p	Text
><	O
strong>Which	O
of	O
the	O
following	O
statements	O
best	O
describes	O
your	O
situation	O
within	O
your	O
organisation	O
(Please	O
select	O
one)<	O
/strong>	O
<	Text
/p>	Text
<	Table
table	Table
>	O
<	Table
tr>	Table
<	Table
td>	Table
I	O
and/or	O
my	O
colleagues	O
have	O
identified	O
set	O
targets	O
for	O
increasing	O
the	O
UniversAbility	O
of	O
our	O
services	O
and	O
are	O
putting	O
strategies	O
in	O
place	O
to	O
achieve	O
these	O
goals<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""5""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
and/or	O
my	O
colleagues	O
have	O
identified	O
scope	O
for	O
increasing	O
the	O
UniversAbility	O
of	O
our	O
services<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""4""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
think	O
there	O
may	O
be	O
scope	O
for	O
making	O
our	O
services	O
more	O
inclusive	O
but	O
am	O
not	O
sure<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
name=""Q3P2""	O
type=""radio""	O
value=""3""/><	O
/td>	O
<	Table
/tr>	Table
<	Table
tr>	Table
<	Table
td>	Table
I	Table
have	O
never	O
considered	O
making	O
our	O
services	O
more	O
inclusive	O
until	O
now<	O
/td>	O
<	Table
td>	Table
<	Form
input	Form
